CustomerID;Title;FirstName;MiddleName;LastName;Suffix;AddressLine1;AddressLine2;City;StateProvinceName;CountryRegionName;PostalCode;PhoneNumber;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText
23304;NULL;Jordan;M;Simmons;NULL;5267 Mt. Tri-state Court;NULL;Glendale;California;United States;91203;143-555-0141;19/03/1999;Partial College;Skilled Manual;M;S;0;0;0;0;59438;6/03/2017;1;52.68;YES
21997;NULL;Dennis;NULL;Xu;NULL;9707 Daffodil Drive;NULL;Warrnambool;Victoria;Australia;3280;1 (11) 500 555-0116;14/03/1978;Bachelors;Manual;M;M;1;1;1;2;26059;6/03/2017;0;51.61;NO
20218;NULL;Drew;A;Xie;NULL;194 Hoover Court;NULL;East Brisbane;Queensland;Australia;4169;1 (11) 500 555-0115;13/08/1987;Bachelors;Clerical;M;M;1;0;0;1;87392;6/03/2017;1;49.89;YES
29036;NULL;Rebecca;NULL;Baker;NULL;4414 Marion Ct.;NULL;Ballard;Washington;United States;98107;842-555-0134;25/10/1973;Partial High School;Skilled Manual;F;M;1;2;0;2;50963;6/03/2017;0;48.54;NO
22670;NULL;Erika;J;Sanz;NULL;378 Canyon Road;NULL;York;England;United Kingdom;Y03 4TN;1 (11) 500 555-0132;1/08/1986;Graduate Degree;Professional;F;M;1;3;1;2;137960;6/03/2017;1;53;YES
12190;NULL;Justin;NULL;Gonzales;NULL;9163 Hilltop Road;NULL;San Gabriel;California;United States;91776;801-555-0176;17/12/1980;Graduate Degree;Professional;M;S;1;2;0;0;137553;6/03/2017;1;56.39;YES
22150;NULL;Damien;M;Liang;NULL;1691 Boxer Blvd.;NULL;Townsville;Queensland;Australia;4810;1 (11) 500 555-0163;25/02/1967;Partial College;Manual;M;M;1;0;1;2;28297;6/03/2017;0;49.48;NO
22213;NULL;Jay;NULL;Patel;NULL;861 Napa Ct.;NULL;Perth;South Australia;Australia;6006;1 (11) 500 555-0150;6/03/1979;Bachelors;Professional;M;S;1;2;0;0;132784;6/03/2017;1;54.5;YES
26386;NULL;Kelli;NULL;Zhao;NULL;1413 Withers Drive;NULL;Newcastle upon Tyne;England;United Kingdom;NT20;1 (11) 500 555-0167;20/04/1976;High School;Skilled Manual;F;S;1;1;0;0;55878;6/03/2017;0;50.07;NO
16473;NULL;Dawn;NULL;Andersen;NULL;Nonnendamm 19;NULL;Berlin;Hamburg;Germany;10210;1 (11) 500 555-0181;3/03/1993;Partial High School;Skilled Manual;F;S;0;2;0;0;60185;6/03/2017;1;50.9;YES
29114;NULL;Levi;NULL;Raman;NULL;6934 Dos Encinas;NULL;Rhodes;New South Wales;Australia;2138;1 (11) 500 555-0170;19/09/1976;High School;Skilled Manual;M;M;1;0;0;1;58797;6/03/2017;1;51.48;YES
15188;NULL;Isaac;S;Watson;NULL;2951 Cape Cod Way;NULL;Marysville;Washington;United States;98270;149-555-0137;10/03/1994;Partial College;Skilled Manual;M;S;0;0;0;0;54924;6/03/2017;0;48.56;NO
19375;NULL;Omar;NULL;Anand;NULL;Postfach 77 06 06;NULL;Münster;Saarland;Germany;48001;1 (11) 500 555-0167;28/11/1995;High School;Skilled Manual;M;S;0;0;0;0;52996;6/03/2017;0;48.15;NO
28019;NULL;Melissa;NULL;Ramirez;NULL;6762 Mission Blvd;NULL;Edmonds;Washington;United States;98020;140-555-0130;2/06/1966;High School;Clerical;F;M;1;3;1;2;84214;6/03/2017;1;51.64;YES
18666;NULL;Jordyn;K;Henderson;NULL;7428 Donegal Court;NULL;Lynnwood;Washington;United States;98036;562-555-0160;12/11/1977;High School;Manual;F;S;0;0;0;0;34591;6/03/2017;1;46.81;YES
28155;NULL;Taylor;NULL;Watson;NULL;1144 Paradise Ct.;NULL;Newport Beach;California;United States;92625;682-555-0190;24/08/1988;Bachelors;Skilled Manual;F;S;0;0;0;0;54696;6/03/2017;1;50;YES
13254;NULL;Beth;C;Gomez;NULL;4590 Mori Court;NULL;Milton Keynes;England;United Kingdom;MK8 8ZD;1 (11) 500 555-0171;23/01/1978;Partial College;Clerical;F;M;1;1;1;2;77640;6/03/2017;0;53.61;NO
25052;NULL;Sandra;A;Lin;NULL;5583 Peterson Pl.;NULL;Sydney;New South Wales;Australia;1002;1 (11) 500 555-0137;24/01/1976;High School;Skilled Manual;F;S;1;2;0;0;59173;6/03/2017;1;51.23;YES
27486;NULL;Mathew;M;Gill;NULL;5014 S. Villa Way;NULL;Lavender Bay;New South Wales;Australia;2060;1 (11) 500 555-0155;10/05/1970;Partial High School;Manual;M;S;1;0;0;0;26243;6/03/2017;0;52.35;NO
18536;NULL;Hailey;J;Coleman;NULL;9231 Santa Ana Drive;NULL;National City;California;United States;91950;671-555-0191;22/03/1963;Graduate Degree;Manual;F;M;1;1;0;2;32865;6/03/2017;0;46.22;NO
26712;NULL;Ashley;S;Wilson;NULL;9343 Seaview Avenue;NULL;San Diego;California;United States;92102;589-555-0188;6/03/1974;Partial High School;Manual;F;S;0;1;0;0;28655;6/03/2017;0;48.52;NO
16995;NULL;Taylor;J;Hall;NULL;4769 Detroit Avenue;NULL;Shawnee;British Columbia;Canada;V8Z 4N5;765-555-0160;21/07/1984;Bachelors;Professional;F;S;1;1;0;0;133456;6/03/2017;0;54.97;NO
18490;NULL;Brad;S;Rai;NULL;7305 Ten Penny Lane;NULL;Hervey Bay;Queensland;Australia;4655;1 (11) 500 555-0189;23/11/1977;High School;Skilled Manual;M;S;1;1;0;0;59165;6/03/2017;1;60.25;YES
27343;NULL;Dale;B;Nath;NULL;9467 Morning Glory Dr;NULL;Rockhampton;Queensland;Australia;4700;1 (11) 500 555-0163;10/04/1995;Bachelors;Skilled Manual;M;S;0;0;0;0;58563;6/03/2017;1;52.38;YES
19107;NULL;Franklin;L;Liu;NULL;9293 Detroit Ave.;NULL;Beaverton;Oregon;United States;97005;348-555-0142;3/11/1984;Partial College;Management;M;M;1;3;0;2;107961;6/03/2017;1;55.64;YES
16760;NULL;Sydney;NULL;Alexander;NULL;8162 Milden Road;NULL;Santa Monica;California;United States;90401;666-555-0119;11/08/1979;Graduate Degree;Clerical;F;S;1;0;0;0;77360;6/03/2017;0;53.02;NO
23137;NULL;Chloe;C;Sanders;NULL;2320 Wee Donegal;NULL;Royal Oak;British Columbia;Canada;V8X;466-555-0127;23/10/1977;Bachelors;Skilled Manual;F;M;1;2;1;1;55652;6/03/2017;1;53.06;YES
21400;NULL;Adam;A;Campbell;NULL;827 Nulty Dr.;NULL;Haney;British Columbia;Canada;V2W 1W2;418-555-0138;25/11/1993;Partial College;Manual;M;S;0;1;0;0;37020;6/03/2017;0;45.98;NO
20250;NULL;Charles;M;Garcia;NULL;369 Peabody Road;NULL;Gold Coast;Queensland;Australia;4217;1 (11) 500 555-0167;26/06/1980;Partial College;Skilled Manual;M;M;1;1;0;2;59553;6/03/2017;0;49.43;NO
17424;NULL;Spencer;W;Long;NULL;4700 Bancroft Rd.;NULL;Oregon City;Oregon;United States;97045;411-555-0176;12/11/1982;Partial College;Clerical;M;M;1;2;1;1;82253;6/03/2017;1;61.89;YES
14090;NULL;Jennifer;NULL;Lewis;NULL;2119 Virginia Hills;NULL;Daly City;California;United States;94015;387-555-0170;16/10/1997;Partial High School;Manual;F;M;0;1;0;0;31431;6/03/2017;0;46.03;NO
24462;NULL;Donald;C;Fernandez;NULL;1902 E. 42nd Street;NULL;Wollongong;New South Wales;Australia;2500;1 (11) 500 555-0180;26/08/1982;Bachelors;Professional;M;S;1;3;0;0;132297;6/03/2017;1;57.31;YES
22015;NULL;Mary;NULL;Turner;NULL;1178 Flora Ave.;NULL;Shawnee;British Columbia;Canada;V9B 2C3;735-555-0125;15/10/2000;High School;Clerical;F;M;0;1;0;0;86835;6/03/2017;0;50.16;NO
19252;NULL;Jasmine;S;Brooks;NULL;11, rue du Puits Dixme;NULL;Paris;Seine (Paris);France;75007;1 (11) 500 555-0129;28/02/1976;Partial College;Clerical;F;M;1;3;1;2;81600;6/03/2017;1;52.93;YES
19343;NULL;Louis;E;Ye;NULL;66808, avenue de Villiers;NULL;Chatou;Yveline;France;78400;1 (11) 500 555-0130;3/08/1983;Partial College;Manual;M;S;0;0;0;0;27565;6/03/2017;0;48.34;NO
17826;NULL;Paige;L;Morgan;NULL;2, impasse Notre-Dame;NULL;Lille;Nord;France;59000;1 (11) 500 555-0115;2/06/1996;Partial High School;Skilled Manual;F;S;0;0;0;0;61365;6/03/2017;1;53.13;YES
24666;NULL;Hannah;M;Martinez;NULL;750 Cataline Avenue;NULL;Port Hammond;British Columbia;Canada;V6B 3P7;130-555-0114;11/05/1968;High School;Manual;F;M;1;1;0;2;26915;6/03/2017;0;44.88;NO
24664;NULL;Ian;M;Washington;NULL;4444 Buckingham Dr.;NULL;Langford;British Columbia;Canada;V9;135-555-0185;13/05/1968;High School;Manual;M;M;1;1;2;2;34024;6/03/2017;1;51.69;YES
11285;NULL;Jeremy;J;Anderson;NULL;7655 Greer Ave;NULL;Fremont;California;United States;94536;940-555-0176;19/03/1982;Partial College;Clerical;M;M;1;1;0;2;77476;6/03/2017;1;55.23;YES
11268;NULL;Katelyn;A;Carter;NULL;3050 Monte Cresta Avenue;NULL;Coronado;California;United States;92118;103-555-0195;3/05/1984;Graduate Degree;Management;F;M;1;2;1;2;102436;6/03/2017;1;51.97;YES
27705;NULL;Roger;D;Pal;NULL;744 Ohara Avenue;NULL;Hervey Bay;Queensland;Australia;4655;1 (11) 500 555-0167;12/11/1985;Bachelors;Clerical;M;M;1;1;0;1;77922;6/03/2017;1;50.2;YES
20222;NULL;Melissa;M;Morgan;NULL;8167 Grant St;NULL;Coffs Harbour;New South Wales;Australia;2450;1 (11) 500 555-0144;16/12/1987;Bachelors;Manual;F;M;0;0;1;1;29798;6/03/2017;0;47.03;NO
11562;NULL;Jarrod;NULL;Gonzalez;NULL;Nonnendamm 22;NULL;Leipzig;Nordrhein-Westfalen;Germany;4139;1 (11) 500 555-0151;19/04/1986;High School;Skilled Manual;M;M;1;1;0;1;60918;6/03/2017;1;53.17;YES
11967;NULL;Latasha;NULL;Munoz;NULL;4799 Buena Vista;NULL;Hervey Bay;Queensland;Australia;4655;1 (11) 500 555-0118;10/02/1977;High School;Skilled Manual;F;S;1;1;0;0;52537;6/03/2017;0;49.66;NO
23155;NULL;Victoria;N;Hall;NULL;5494 Roslyn Dr.;NULL;Santa Cruz;California;United States;95062;801-555-0169;4/05/1989;Bachelors;Management;F;M;1;2;2;2;107094;6/03/2017;1;55.65;YES
14845;NULL;Chelsea;NULL;Sai;NULL;1, rue de la Centenaire;NULL;Saint-Denis;Seine Saint Denis;France;93400;1 (11) 500 555-0113;17/08/1994;Partial High School;Skilled Manual;F;S;0;0;0;0;58358;6/03/2017;1;52.5;YES
22239;NULL;Jesse;NULL;Cook;NULL;2928 Harmony Way;NULL;San Francisco;California;United States;94109;213-555-0154;5/01/1990;Bachelors;Clerical;M;M;1;1;1;1;85181;6/03/2017;1;52.61;YES
23844;NULL;Alexandra;M;Gonzales;NULL;1160 Bella Avenue;NULL;Port Orchard;Washington;United States;98366;378-555-0171;1/05/1989;Bachelors;Management;F;S;0;3;0;0;110576;6/03/2017;1;54.97;YES
13835;NULL;Hailey;NULL;Brooks;NULL;90, route de Marseille;NULL;Paris;Seine (Paris);France;75007;1 (11) 500 555-0173;4/03/1996;High School;Skilled Manual;F;S;0;1;0;0;59682;6/03/2017;0;52.82;NO
12790;NULL;Brandon;A;Kumar;NULL;7647 Slow Creek Road;NULL;Lemon Grove;California;United States;91945;321-555-0115;5/10/1978;Graduate Degree;Professional;M;S;1;3;0;0;137979;6/03/2017;1;58.03;YES
29173;NULL;Richard;NULL;Bradley;NULL;3305 East Altarinda Dr.;NULL;Yakima;Washington;United States;98901;498-555-0175;20/11/1978;Bachelors;Professional;M;S;1;2;0;0;135089;6/03/2017;1;55.63;YES
14931;NULL;Andres;S;Pal;NULL;363, rue Jean Mermoz;NULL;Paris;Seine (Paris);France;75019;1 (11) 500 555-0138;2/11/1988;Graduate Degree;Management;M;M;1;3;1;2;105615;6/03/2017;1;55.83;YES
12907;NULL;Julia;L;Bryant;NULL;8895 Margo Dr.;NULL;Kirkland;Washington;United States;98033;345-555-0135;23/11/1991;Graduate Degree;Clerical;F;M;1;1;1;2;83121;6/03/2017;1;50.73;YES
20497;NULL;Francisco;NULL;Javier Castrejón;NULL;1238 Joan Ave.;NULL;Burlingame;California;United States;94010;263-555-0185;4/03/1964;Partial High School;Skilled Manual;F;M;1;0;0;2;60117;6/03/2017;0;48.76;NO
21388;NULL;Nicole;NULL;Lee;NULL;1994 Shakespeare Drive;NULL;Oregon City;Oregon;United States;97045;316-555-0115;27/06/1999;Bachelors;Clerical;F;S;0;2;0;0;77974;6/03/2017;0;54.18;NO
23278;NULL;Chloe;F;Flores;NULL;7620 Del Vista;NULL;Coronado;California;United States;92118;185-555-0196;12/04/1977;High School;Skilled Manual;F;S;1;1;0;0;60322;6/03/2017;0;52.37;NO
23478;NULL;Hailey;NULL;Cooper;NULL;594 Tossing Way;NULL;Puyallup;Washington;United States;98371;569-555-0124;1/01/1983;Partial College;Skilled Manual;F;S;0;2;0;0;51586;6/03/2017;1;48.06;YES
15072;NULL;Whitney;NULL;Subram;NULL;Attaché de Presse;NULL;Tremblay-en-France;Seine Saint Denis;France;93290;1 (11) 500 555-0165;4/07/1990;Bachelors;Professional;F;S;1;0;0;0;131811;6/03/2017;1;56.14;YES
21181;NULL;Summer;E;Sullivan;NULL;5603 S. Rising Ave;NULL;Darlinghurst;New South Wales;Australia;2010;1 (11) 500 555-0129;19/09/1985;Bachelors;Clerical;F;S;0;2;0;0;84132;6/03/2017;0;50.44;NO
22334;NULL;Juan;NULL;Serrano;NULL;1646 Seal Way;NULL;Burien;Washington;United States;98168;780-555-0126;24/05/1986;Graduate Degree;Professional;M;M;1;0;2;2;131628;6/03/2017;1;59.54;YES
13479;NULL;Katelyn;NULL;Rogers;NULL;9924 Muir Rd.;NULL;Lemon Grove;California;United States;91945;201-555-0164;23/04/1973;Graduate Degree;Management;F;S;1;2;0;0;111844;6/03/2017;0;51.07;NO
13784;NULL;Spencer;NULL;Griffin;NULL;3637 Pheasant Circle;NULL;Warrington;England;United Kingdom;WA1;1 (11) 500 555-0115;2/01/1986;High School;Skilled Manual;M;S;0;0;0;0;54787;6/03/2017;1;52.3;YES
23740;NULL;Noah;NULL;Jackson;NULL;3951 Calle Verde Drive;NULL;Redwood City;California;United States;94063;765-555-0191;14/11/1972;Partial High School;Skilled Manual;M;M;1;2;1;2;55697;6/03/2017;1;59.38;YES
16637;NULL;Evan;NULL;King;NULL;7492 Duckhorn Court;NULL;Port Macquarie;New South Wales;Australia;2444;1 (11) 500 555-0186;19/08/1991;High School;Skilled Manual;M;M;0;2;1;1;52870;6/03/2017;1;52.22;YES
19601;NULL;Alfredo;NULL;Suarez;NULL;27 Elkwood Dr.;NULL;Hawthorne;Queensland;Australia;4171;1 (11) 500 555-0158;17/01/1981;Partial College;Clerical;M;M;1;2;0;2;81127;6/03/2017;0;56.17;NO
19594;NULL;Suzanne;NULL;Liu;NULL;5963 Meadow Lane;NULL;Rockhampton;Queensland;Australia;4700;1 (11) 500 555-0186;18/08/1983;Bachelors;Manual;F;S;0;1;0;0;27987;6/03/2017;0;49.1;NO
18729;NULL;Evan;R;Parker;NULL;7113 Eastgate Ave.;NULL;Melton;Victoria;Australia;3337;1 (11) 500 555-0131;6/04/1980;Partial College;Skilled Manual;M;S;0;1;0;0;58943;6/03/2017;0;51.52;NO
14443;NULL;Benjamin;NULL;Wilson;NULL;2979 Schenone Court;NULL;Mill Valley;California;United States;94941;321-555-0158;4/11/1985;Graduate Degree;Clerical;M;M;1;1;1;1;78376;6/03/2017;1;58.88;YES
25882;NULL;Edward;S;Roberts;NULL;130 North Main St.;NULL;San Diego;California;United States;92102;597-555-0116;23/08/1968;Bachelors;Management;M;M;1;2;1;2;104830;6/03/2017;1;57.75;YES
29134;NULL;Pedro;NULL;Dominguez;NULL;4594 Hill Drive;NULL;Burien;Washington;United States;98168;967-555-0121;16/03/1984;Bachelors;Professional;M;M;1;0;1;2;138041;6/03/2017;1;57.5;YES
27953;NULL;Marie;NULL;Garcia;NULL;4003 Sugarland Circle;NULL;Oxford;England;United Kingdom;OX1;1 (11) 500 555-0159;14/05/1972;Partial College;Clerical;F;M;1;3;1;2;80503;6/03/2017;1;52.99;YES
20544;NULL;Dalton;NULL;Hall;NULL;7239 Green Leaf Drive;NULL;Marysville;Washington;United States;98270;484-555-0195;26/10/1972;Partial High School;Manual;M;M;1;1;1;2;31536;6/03/2017;0;51.01;NO
12513;Mr.;Austin;NULL;Thompson;NULL;2754 Stanbridge Ct.;NULL;Stoke-on-Trent;England;United Kingdom;AS23;1 (11) 500 555-0139;20/03/1998;Partial College;Skilled Manual;M;S;0;1;0;0;56124;6/03/2017;0;51.63;NO
14669;NULL;Erika;L;Blanco;NULL;2341 Peachwillow;NULL;Malabar;New South Wales;Australia;2036;1 (11) 500 555-0141;9/07/1990;Graduate Degree;Skilled Manual;F;M;0;1;0;2;58090;6/03/2017;0;48.18;NO
24319;NULL;Benjamin;NULL;Clark;NULL;5556 Poppy Place;NULL;Lynnwood;Washington;United States;98036;676-555-0162;11/04/1977;Partial High School;Skilled Manual;M;M;1;0;1;2;53193;6/03/2017;1;50.52;YES
15217;NULL;Ethan;NULL;Jai;NULL;9846 Pestana Way;NULL;Melbourne;Victoria;Australia;3000;1 (11) 500 555-0172;19/02/1980;Partial College;Skilled Manual;M;S;0;0;0;0;59715;6/03/2017;1;53.17;YES
19859;NULL;Lisa;C;Zhao;NULL;491 Cali;NULL;Burlingame;California;United States;94010;432-555-0153;11/07/1966;Bachelors;Management;F;M;1;1;1;2;107670;6/03/2017;1;52.66;YES
27627;NULL;Jason;M;Yang;NULL;2441 Talbart St.;NULL;Long Beach;California;United States;90802;379-555-0177;20/07/1954;Graduate Degree;Manual;M;S;1;0;1;1;28699;6/03/2017;0;50.44;NO
25073;NULL;Shelby;NULL;Stewart;NULL;7317 Cortez;NULL;Corvallis;Oregon;United States;97330;526-555-0119;24/02/1984;Bachelors;Management;F;M;1;1;0;2;106917;6/03/2017;0;50.98;NO
17661;NULL;Natalie;NULL;Smith;NULL;5246 Premier Place;NULL;Los Angeles;California;United States;90012;411-555-0167;4/07/1974;Partial College;Clerical;F;M;1;2;1;2;79393;6/03/2017;1;54.4;YES
22946;NULL;Bryant;NULL;Kapoor;NULL;7068 Rock Drive;NULL;Lavender Bay;New South Wales;Australia;2060;1 (11) 500 555-0135;18/05/1979;Bachelors;Clerical;M;S;1;1;0;0;77427;6/03/2017;0;52.03;NO
14535;NULL;Dustin;NULL;Anand;NULL;8827 Ward Court;NULL;High Wycombe;England;United Kingdom;HP10 9QY;1 (11) 500 555-0114;16/05/1981;Graduate Degree;Clerical;M;S;1;3;0;0;86463;6/03/2017;1;56.31;YES
23472;NULL;Alyssa;NULL;Rodriguez;NULL;4867 Victory Lane;NULL;Oakland;California;United States;94611;662-555-0130;15/11/1976;Partial College;Management;F;M;1;2;1;2;108322;6/03/2017;1;53.71;YES
14737;NULL;Dominic;M;Srini;NULL;930 Moss Hollow Court;NULL;Bellingham;Washington;United States;98225;481-555-0110;20/05/1974;Partial High School;Skilled Manual;M;S;1;2;0;0;60952;6/03/2017;1;48.84;YES
20079;NULL;Alexandra;NULL;Taylor;NULL;4559 Julpum Loop;NULL;Beaverton;Oregon;United States;97005;625-555-0198;7/05/1973;High School;Skilled Manual;F;M;1;1;2;2;58624;6/03/2017;1;51.25;YES
25834;NULL;Jeremy;NULL;Davis;NULL;5056 Anchor Ave;#511;Lemon Grove;California;United States;91945;913-555-0119;18/11/1968;High School;Skilled Manual;M;S;1;1;0;0;55401;6/03/2017;0;51.68;NO
18358;NULL;Oscar;P;Coleman;NULL;5222 Happy Valley Road;NULL;Downey;California;United States;90241;539-555-0118;25/08/1999;Partial College;Clerical;M;M;0;1;0;0;84581;6/03/2017;0;50.57;NO
19346;NULL;Donna;D;She;NULL;8307 Medina Dr.;NULL;Berks;England;United Kingdom;SL4 1RH;1 (11) 500 555-0115;15/10/1985;Bachelors;Manual;F;M;0;1;0;2;26853;6/03/2017;0;44.93;NO
21967;NULL;Charles;E;Sanders;NULL;807 Winton Dr.;NULL;Wollongong;New South Wales;Australia;2500;1 (11) 500 555-0189;9/04/1985;Bachelors;Manual;M;M;0;1;0;1;30827;6/03/2017;1;50.64;YES
12838;NULL;Ralph;NULL;Beck;NULL;Buergermeister-ulrich-str 500;NULL;Neunkirchen;Saarland;Germany;66578;1 (11) 500 555-0160;11/05/1986;Bachelors;Management;M;M;1;2;1;2;112699;6/03/2017;1;51.02;YES
19548;NULL;Kaitlyn;R;Howard;NULL;2313 Santa Cruz Drive;NULL;Berkeley;California;United States;94704;795-555-0163;18/10/1978;Bachelors;Professional;F;M;1;2;1;2;135571;6/03/2017;1;53.25;YES
23031;NULL;Brooke;M;Morgan;NULL;5473 Olive Hill;NULL;Sedro Woolley;Washington;United States;98284;290-555-0113;2/11/1981;High School;Manual;F;S;0;0;0;0;30595;6/03/2017;1;46.06;YES
19508;NULL;Troy;L;Rana;NULL;113, rue Ste-Honoré;NULL;Paris;Seine (Paris);France;75012;1 (11) 500 555-0168;1/11/1995;Partial High School;Skilled Manual;M;M;0;2;0;0;58998;6/03/2017;1;48.75;YES
26815;NULL;Erin;NULL;Cox;NULL;9643 Ida Ave;NULL;Lebanon;Oregon;United States;97355;131-555-0115;3/05/1985;Graduate Degree;Clerical;F;M;1;2;1;1;84640;6/03/2017;1;51.03;YES
17038;NULL;Ernest;NULL;Wang;NULL;673 Hawes St.;# 119 A;Coronado;California;United States;92118;212-555-0184;7/02/1979;Graduate Degree;Skilled Manual;M;S;0;1;0;0;52742;6/03/2017;1;56.68;YES
14387;NULL;Brittany;NULL;Hughes;NULL;1651 Geranium Court;NULL;Langley;British Columbia;Canada;V3A 4R2;517-555-0198;2/12/1966;Bachelors;Skilled Manual;F;M;1;1;2;2;55870;6/03/2017;1;48.72;YES
23620;NULL;Roy;W;Arun;NULL;5295 Macalven Drive;NULL;Oxon;England;United Kingdom;OX16 8RS;1 (11) 500 555-0140;14/07/1973;Bachelors;Skilled Manual;M;M;1;2;0;2;55264;6/03/2017;1;48.37;YES
13302;NULL;Cole;A;Torres;NULL;6625 First Ave.;NULL;Oakland;California;United States;94611;454-555-0186;18/08/1975;High School;Manual;M;S;0;0;0;0;28759;6/03/2017;0;56.53;NO
14423;NULL;Jill;P;Ruiz;NULL;8102 Contuti Avenue;NULL;Cheltenham;England;United Kingdom;GL50;1 (11) 500 555-0168;20/06/1978;Bachelors;Management;F;M;1;2;1;2;106072;6/03/2017;1;52.39;YES
22451;NULL;Barbara;J;Rai;NULL;337 Tosca Way;NULL;Cheltenham;England;United Kingdom;GL50;1 (11) 500 555-0113;20/06/1989;Graduate Degree;Management;F;S;0;3;0;0;101885;6/03/2017;1;52;YES
25178;NULL;Jasmine;D;Kelly;NULL;6833 Filomena;NULL;Edmonds;Washington;United States;98020;366-555-0155;21/04/1981;Partial College;Clerical;F;M;1;3;0;1;85584;6/03/2017;1;50.22;YES
13032;NULL;Kevin;NULL;Baker;NULL;8614 Lagoon Court;NULL;National City;California;United States;91950;489-555-0119;9/04/1997;Partial College;Clerical;M;M;0;1;0;0;84914;6/03/2017;0;50.02;NO
20229;NULL;Austin;F;Walker;NULL;6400 Sunshine Drive;NULL;Cranbourne;Victoria;Australia;3977;1 (11) 500 555-0113;27/08/1985;Bachelors;Manual;M;M;0;0;2;2;29606;6/03/2017;0;50.41;NO
11502;NULL;Jared;NULL;Peterson;NULL;6878 Dublin;NULL;Shawnee;British Columbia;Canada;V8Z 4N5;879-555-0159;7/03/1995;Partial College;Management;M;S;0;2;0;0;112181;6/03/2017;1;51.15;YES
13066;NULL;Carson;C;Perry;NULL;6545 N Ridgewood Dr.;NULL;Lake Oswego;Oregon;United States;97034;284-555-0145;25/09/1994;High School;Skilled Manual;M;S;0;2;0;0;56828;6/03/2017;0;52.89;NO
23349;NULL;Lauren;L;Johnson;NULL;2378 Joyce Dr.;NULL;Fremont;California;United States;94536;266-555-0162;20/06/1993;Bachelors;Clerical;F;S;0;0;0;0;77284;6/03/2017;0;51.03;NO
25431;NULL;Ann;D;Sanchez;NULL;7125 Melinda Court;NULL;Burlingame;California;United States;94010;190-555-0139;15/07/1985;Bachelors;Professional;F;S;1;3;0;0;137920;6/03/2017;1;56.18;YES
18968;NULL;Isaiah;NULL;Lopez;NULL;4372 Carpetta Circle;NULL;N. Vancouver;British Columbia;Canada;V7L 4J4;159-555-0157;15/04/1962;Graduate Degree;Professional;M;M;1;2;1;2;131204;6/03/2017;1;55.22;YES
24426;NULL;Jordan;L;Russell;NULL;6416 Teakwood Drive;NULL;Beverly Hills;California;United States;90210;607-555-0149;23/11/1980;Partial College;Skilled Manual;M;M;1;2;0;1;51750;6/03/2017;1;49.2;YES
28644;NULL;Martha;NULL;Chow;NULL;3319 North 90th St;NULL;Burien;Washington;United States;98168;633-555-0192;3/11/1991;Graduate Degree;Professional;F;M;1;0;0;2;128126;6/03/2017;1;51.83;YES
14314;NULL;Katherine;R;Cooper;NULL;7728 Condor Place;NULL;Hobart;Tasmania;Australia;7001;1 (11) 500 555-0174;16/01/1985;Bachelors;Clerical;F;M;1;2;1;1;76796;6/03/2017;1;51.78;YES
16298;NULL;Adrienne;NULL;Sanz;NULL;Kulmer Straße 242;NULL;Hamburg;Hamburg;Germany;20354;1 (11) 500 555-0140;16/05/1983;Bachelors;Professional;F;M;1;3;1;2;131942;6/03/2017;1;55.53;YES
11818;NULL;Daniel;C;Garcia;NULL;4010 Willow Pass Road;NULL;Coronado;California;United States;92118;125-555-0145;22/04/1990;Graduate Degree;Professional;M;M;1;2;0;0;134989;6/03/2017;1;51.66;YES
24157;NULL;Marie;L;Subram;NULL;16, avenue de Malakoff;NULL;Cergy;Val d'Oise;France;95000;1 (11) 500 555-0194;4/10/1963;Partial College;Management;F;M;1;2;1;2;108801;6/03/2017;1;51.77;YES
18920;NULL;Jonathan;NULL;Young;NULL;2372 Cardinet Dr.;NULL;Redwood City;California;United States;94063;192-555-0178;19/05/1993;Partial College;Clerical;M;S;0;3;0;0;80955;6/03/2017;1;50.93;YES
18430;NULL;Victoria;C;Morgan;NULL;3403 Meadowbrook;NULL;W. Linn;Oregon;United States;97068;116-555-0151;9/07/1972;Partial College;Manual;F;M;1;0;2;2;33686;6/03/2017;1;50.62;YES
24114;NULL;Kristin;C;Yuan;NULL;1247 Violet Ct;NULL;Stoke-on-Trent;England;United Kingdom;AS23;1 (11) 500 555-0139;27/04/1982;Partial College;Clerical;F;M;1;3;1;1;78522;6/03/2017;1;54.44;YES
13525;NULL;Cassandra;NULL;Van;NULL;2559 Altura Drive;NULL;Lavender Bay;New South Wales;Australia;2060;1 (11) 500 555-0110;9/02/1998;Bachelors;Professional;F;M;1;3;0;0;127916;7/03/2017;1;51.92;YES
12370;NULL;Preston;NULL;Perez;NULL;8306 Sun Tree Lane;NULL;Silverwater;New South Wales;Australia;2264;1 (11) 500 555-0136;27/06/1983;Bachelors;Clerical;M;M;1;2;0;1;83899;6/03/2017;1;50.82;YES
29369;NULL;Arturo;NULL;He;NULL;6353 Dan Ysidro Court;NULL;York;England;United Kingdom;Y024 1GF;1 (11) 500 555-0133;24/09/1987;Bachelors;Clerical;M;S;0;3;0;0;80328;6/03/2017;1;49.78;YES
